#START7777
#--------------------------------------------------------------------------------------------------
#  CH_LOW : 하층 운고(m) : 7620m 이면 구름없음
#  CH_MID : 중층 운고(m)
#  CH_TOP : 상층 운고(m)
#  CA_TOT : 전운량(%)
#--------------------------------------------------------------------------------------------------
# YYMMDDHHMI,  STN,        LON.,       LAT., CH_LOW,CH_MID,CH_TOP,CA_TOT,=
#        KST,   ID,       (deg),      (deg),    (m),   (m),   (m),   1/8,=
202410240027,  235,126.55744171, 36.32723999,  7620,  7620,  7620, 1.0,=
202410240027,  236,126.92079163, 36.27241898,  7620,  7620,  7620, 0.0,=
202410240027,  238,127.48175049, 36.10562897,  7620,  7620,  7620, 7.0,=
202410240027,  239,127.24437714, 36.48522186,   973,  7620,  7620, 5.0,=
202410240027,  243,126.71656799, 35.72961044,  7620,  7620,  7620, 0.0,=
202410240027,  244,127.28556061, 35.61203003,  7620,  7620,  7620, 0.0,=
202410240027,  245,126.83904266, 35.56336975,  7620,  7620,  7620, 0.0,=
202410240027,  247,127.39652252, 35.42129898,  7620,  7620,  7620, 0.0,=
202410240027,  248,127.52030945, 35.65695953,  7620,  7620,  7620, 4.0,=
202410240027,  251,126.69699860, 35.42660904,  7620,  7620,  7620, 0.0,=
202410240027,  252,126.47783661, 35.28366089,  1168,  7620,  7620, 1.0,=
202410240027,  253,128.89074707, 35.22980881,  7620,  7620,  7620, 0.0,=
202410240027,  254,127.12860107, 35.37131119,  7620,  7620,  7620, 0.0,=
202410240027,  255,128.67260742, 35.22655106,  7620,  7620,  7620, 0.0,=
202410240027,  257,129.02009583, 35.30736923,  7620,  7620,  7620, 0.0,=
202410240027,  258,127.21225739, 34.76335144,  7620,  7620,  7620, 0.0,=
202410240027,  259,126.78408051, 34.64456940,  7620,  7620,  7620, 0.0,=
202410240027,  260,126.91950989, 34.68886185,  7620,  7620,  7620, 0.0,=
202410240027,  261,126.56906891, 34.55374908,  7620,  7620,  7620, 0.0,=
202410240027,  262,127.27571869, 34.61825943,  7620,  7620,  7620, 0.0,=
202410240027,  263,128.28811646, 35.32257843,  7620,  7620,  7620, 0.0,=
202410240027,  264,127.74537659, 35.51137924,  7620,  7620,  7620, 0.0,=
202410240027,  266,127.69139862, 34.94340134,  7620,  7620,  7620, 0.0,=
202410240027,  268,126.25846100, 34.47296143,  1054,  7620,  7620, 7.0,=
202410240027,  271,128.91448975, 36.94361115,  7620,  7620,  7620, 0.0,=
202410240027,  272,128.51687622, 36.87182999,  7620,  7620,  7620, 0.0,=
202410240027,  273,128.14878845, 36.62726974,  7620,  7620,  7620, 0.0,=
202410240027,  276,129.04005432, 36.43510056,  7620,  7620,  7620, 0.0,=
202410240027,  277,129.40925598, 36.53337097,  7620,  7620,  7620, 0.0,=
202410240027,  278,128.68864441, 36.35609818,  7620,  7620,  7620, 0.0,=
202410240027,  279,128.32055664, 36.13055038,  1005,  7620,  7620, 1.0,=
202410240027,  281,128.95140076, 35.97742081,  7620,  7620,  7620, 0.0,=
202410240027,  283,129.20123291, 35.81747055,  7620,  7620,  7620, 0.0,=
202410240027,  284,127.90989685, 35.66738892,  7620,  7620,  7620, 0.0,=
202410240027,  285,128.16993713, 35.56504822,  7620,  7620,  7620, 0.0,=
202410240027,  288,128.74412537, 35.49147034,  7620,  7620,  7620, 0.0,=
202410240027,  289,127.87909698, 35.41299820,  7620,  7620,  7620, 0.0,=
202410240027,  294,128.60458374, 34.88817978,  7620,  7620,  7620, 0.0,=
202410240027,  295,127.92640686, 34.81661987,  7620,  7620,  7620, 0.0,=
202410240027,  296,128.96023560, 35.21778107,  7620,  7620,  7620, 0.0,=
#7777END
